index,source,target
15029,"トヨタマPD青シリーズの
解放方法が記された紙。
工房に持って行こう！","Toyotama PD Blue Series'
unlock method is written on this paper.
Let's take it to the workshop!"
15030,"トヨタマPD赤シリーズの
解放方法が記された紙。
工房に持って行こう！","Toyotama PD Red Series'
unlock method is written on this paper.
Let's take it to the workshop!"
15031,"トヨタマPD黄シリーズの
解放方法が記された紙。
工房に持って行こう！","Toyotama PD Yellow Series'
unlock method is written on this paper.
Let's take it to the workshop!"
15032,"暁丸PDと凛PDシリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to unlock
the Akatsuki PD and Rin PD series.
Take it to the Workshop!"
15033,"Ｇ級の参加者のみ手にできる
といわれている希少岩。
より強固な武具を生産できる。","A rare rock said to be obtainable
only by G-rank participants.
Allows the production of even sturdier weapons and armor."
15034,"Ｇ級の参加者のみ手にできる
といわれている希少鉱石。
強固な武具を生産できる。","A rare ore said to be obtainable
only by G-rank participants.
Allows the production of sturdy weapons and armor."
15035,"雲海のように幻想的で希少
な鉱石。非常に脆く扱いには
注意が必要。","An ore as fantastical and rare
as a sea of clouds. Extremely brittle,
it must be handled with care."
15036,"強健で作りやすい品種の笹。
どんな劣悪な環境でも育つ
と云われている。","A breed of bamboo that is sturdy and easy to grow.
It is said to grow in even the
worst of environments."
15037,"非常に強健な笹。その強度
たるや、家具はおろか武器の
加工にも用いられるほど。","An extremely sturdy bamboo grass. Its strength
is such that it is used not only for furniture
but even in the crafting of weapons."
15038,"ギザミPD赤シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the Ceanataur PD Red series.
Take it to the workshop!"
15039,"ギザミPD黒シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to unlock
the Ceanataur PD Black series.
Take it to the Workshop!"
15040,"ギザミPD黄シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the Ceanataur PD Yellow series.
Take it to the workshop!"
15041,"ガブラスPD白シリーズの
解放方法が記された紙。
工房に持って行こう！","Paper describing how to unlock
the Gablus PD White Series.
Take it to the Workshop!"
15042,"ガブラスPD黄シリーズの
解放方法が記された紙。
工房に持って行こう！","Paper describing how to unlock
the Gablus PD Yellow Series.
Take it to the Workshop!"
15043,"ガブラスPD黒シリーズの
解放方法が記された紙。
工房に持って行こう！","Paper describing how to unlock
the Gablus PD Black Series.
Take it to the Workshop!"
15044,"和を感じさせる不思議な鋼。
鋼には見たことのない文字が
書かれているが、解読不能だ。","A mysterious steel with a Japanese feel.
Unfamiliar characters are written on it,
but they cannot be deciphered."
15045,"和を感じさせる不思議な綿。
綿には見たことのない文字
と一枚の絵が書かれている。","A mysterious cotton with a Japanese feel.
Unfamiliar characters and a single
picture are written on it."
15046,"生きとし生ける者達が、
求め続けた書巻。古の
武器を辿る術が記される。","A book that all living creatures
have long sought. In it is recorded
the art of tracing ancient weapons."
15047,"竜槍ゲイボルグ貤の
生産方法が記された紙。
工房に持って行こう！","The Dragon Lance Gae Bolg's
production method is written on this paper.
Take it to the workshop!"
15048,"ゴールデンバット貤の
生産方法が記された紙。
工房に持って行こう！","Golden Bat's
Paper describing the production method.
Take it to the Smithy!"
15049,"アウナスの大鎌貤の
生産方法が記された紙。
工房に持って行こう！","A paper describing the production method for Aunasu's Great Scythe.
Take it to the Workshop!"
15050,"竜鱗の剣貤の
生産方法が記された紙。
工房に持って行こう！","The Dragon Scale Sword's
production method is written on this paper.
Take it to the workshop!"
15051,"サガシリーズの
生産方法が記された紙。
工房に持って行こう！","Saga Series
Paper describing the production method.
Take it to the Smithy!"
15052,"サガＤシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper detailing how to craft the Saga D Series.
Take it to the Smithy!"
15053,"武具工房にいるハリセンネコ
から「サガコラボくじ」
を引くためのチケット。","A ticket to draw the
""Saga Collab Lottery"" from the Harisen Neko
at the Weapon/Armor Workshop."
15054,"サイネシリーズの
生産方法が記された紙。
工房に持って行こう！","Sine Series
Paper describing the production method.
Take it to the Smithy!"
15055,"サイネＤシリーズの
生産方法が記された紙。
工房に持って行こう！","Sine D Series
Paper describing the production method.
Take it to the Smithy!"
15056,"煉緋Ｄシリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the Forged Crimson D Series.
Take it to the smithy!"
15057,"祈歌に共鳴して硬度を
増す不思議な石。
透き通った色をしている。","A mysterious stone that grows harder
by resonating with the Prayer Song.
It is a clear, translucent color."
15058,"祈歌に共鳴して硬度を
増す不思議な石。
透き通った色をしている。","A mysterious stone that grows harder
by resonating with the Prayer Song.
It is a clear, translucent color."
15059,"祈歌に共鳴して硬度を
増す不思議な石。
透き通った色をしている。","A mysterious stone that grows harder
by resonating with the Prayer Song.
It is a clear, translucent color."
15060,"祈歌に共鳴して硬度を
増す不思議な石。
透き通った色をしている。","A mysterious stone that grows harder
by resonating with the Prayer Song.
It is a clear, translucent color."
15061,"祈歌に共鳴して硬度を
増す不思議な石。
透き通った色をしている。","A mysterious stone that grows harder
by resonating with the Prayer Song.
It is a clear, translucent color."
15062,"ハンターの決意の証。
無限の可能性を秘めて
いる。","Proof of a Hunter's determination.
Holding infinite possibilities
within."
15063,"特殊な輝きを持つ鉱石。
記念品を作成する際に
用いられる事が多い。","An ore with a special radiance.
It is often used when
crafting commemorative items."
15064,"花嫁を祝して作られたブーケ。
さまざまな想いが込められて
いる。","A bouquet made to celebrate a bride.
It is filled with
various sentiments."
15065,"グークのとても上質な羽根。
無病息災のお守りとして
身に着けられている。","A very fine feather of Gook.
Worn as a charm to ward off
illness and misfortune."
15066,"メゼポルタで採れる植物。
東洋の書物で見られるもの
より強度が高く武具に適する。","A plant harvested in Mezepolta.
Stronger than those found in
Eastern texts, and suited for gear."
15067,"ポルタカシワの中でも、特に
上質なもの。少し近寄るだけ
で豊かな香りがする。","Among Porta Oak leaves, a particularly
fine specimen. Just standing a little
close fills the air with rich fragrance."
15068,"調理すると硬くなってしまう
豆を用いた失敗作…のはずが、
武器に転用された。","Beans that harden when cooked,
used in a failed creation... or so it was meant to be,
but it was repurposed into a weapon."
15069,"長い間、未開の地を切り開い
てきた狩人たちへの感謝の証。","A token of gratitude to the Hunters
who have long pioneered untamed lands."
15070,"セルレギオスの意思で先端が
開き立つ鋭い鱗。かするだけ
で対象を抉り取る危険な鱗。","Sharp scales whose tips flare
open at Seregios's will. A mere
graze gouges out the target."
15071,"セルレギオスの全身から飛来
する刃。放たれた刃鱗は、風
に乗りハンターに襲い掛かる。","Blades fly from every part of
Seregios. Its shed scales ride
the wind and strike the Hunter."
15072,"強靭な蹴りと共に襲い来るセ
ルレギオスの鉤爪。武具など
無残に切り刻まれる。","The hooked claws of Seregios that
strike alongside its mighty kicks.
Weapons are mercilessly shredded."
15073,"セルレギオスの翼に生えてい
る爪。体重移動や姿勢制御に
使い、主な攻撃は後脚で行う。","A claw growing on a Seregios's wing.
Used to shift weight and control
posture; it mainly attacks with its hind legs."
