index,source,target
65260,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65261,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65262,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65263,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65264,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65265,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65266,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65267,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65268,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65269,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65270,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65271,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65272,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65273,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65274,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65275,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65276,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65277,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65278,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65279,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65280,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65281,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65282,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65283,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65284,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65285,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65286,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65287,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65288,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65289,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65290,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65291,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65292,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65293,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65294,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65295,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65296,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65297,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65298,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65299,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65300,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65301,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65302,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65303,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65304,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65305,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65306,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。邪悪な心が宿るらしい。,Legs Armor modeled after the clothing of{j}one who is called a savior in another{j}world. It is said to harbor an evil heart.
65307,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。邪悪な心が宿るらしい。,Legs Armor modeled after the clothing of{j}one who is called a savior in another{j}world. It is said to harbor an evil heart.
65308,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。邪悪な心が宿るらしい。,Legs Armor modeled after the clothing of{j}one who is called a savior in another{j}world. It is said to harbor an evil heart.
65309,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。{c11}≪狩護防具≫{/c},Legs{j}Armor modeled after the clothing of one who is called{j}a savior in another world.{c11}≪Hunting Guard Armor≫{/c}
65310,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。{c11}≪Ｇ級狩護≫{/c},Legs{j}Armor modeled after the clothing of one who is called{j}a savior in another world.{c11}≪G-Rank Hunting Guard≫{/c}
65311,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。{c11}≪Ｇ級狩護≫{/c},Legs{j}Armor modeled after the clothing of one who is called{j}a savior in another world.{c11}≪G-Rank Hunting Guard≫{/c}
65312,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。邪悪な心が宿るらしい。,Legs Armor modeled after the clothing of{j}one who is called a savior in another{j}world. It is said to harbor an evil heart.
65313,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。邪悪な心が宿るらしい。,Legs Armor modeled after the clothing of{j}one who is called a savior in another{j}world. It is said to harbor an evil heart.
65314,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。邪悪な心が宿るらしい。,Legs Armor modeled after the clothing of{j}one who is called a savior in another{j}world. It is said to harbor an evil heart.
65315,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。{c11}≪狩護防具≫{/c},Legs{j}Armor modeled after the clothing of one who is called{j}a savior in another world.{c11}≪Hunting Guard Armor≫{/c}
65316,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。{c11}≪Ｇ級狩護≫{/c},Legs{j}Armor modeled after the clothing of one who is called{j}a savior in another world.{c11}≪G-Rank Hunting Guard≫{/c}
65317,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した脚{j}防具。{c11}≪Ｇ級狩護≫{/c},Legs{j}Armor modeled after the clothing of one who is called{j}a savior in another world.{c11}≪G-Rank Hunting Guard≫{/c}
65318,高級な素材をふんだんに{j}使用した脚防具。着用する{j}だけで人気者になれるらしい。,"Legs armor crafted with an abundance of{j}high-grade materials. Apparently, just{j}wearing can make you popular."
65319,高級な素材をふんだんに{j}使用した脚防具。着用する{j}だけで人気者になれるらしい。,"Legs armor crafted with an abundance of{j}high-grade materials. Apparently, just{j}wearing can make you popular."
65320,高級な素材をふんだんに{j}使用した脚防具。着用する{j}だけで人気者になれるらしい。,"Legs armor crafted with an abundance of{j}high-grade materials. Apparently, just{j}wearing can make you popular."
65321,高級な素材をふんだんに{j}使用した脚防具。{j}{c11}≪狩護防具≫{/c},Legs armor{j}crafted with an abundance of high-grade materials.{j}{c11}≪Hunting Guard Armor≫{/c}
65322,高級な素材をふんだんに{j}使用した脚防具。{j}{c11}≪Ｇ級狩護≫{/c},Legs armor{j}crafted with an abundance of high-grade materials.{j}{c11}≪G-Rank Hunting Guard≫{/c}
65323,高級な素材をふんだんに{j}使用した脚防具。{j}{c11}≪Ｇ級狩護≫{/c},Legs armor{j}crafted with an abundance of high-grade materials.{j}{c11}≪G-Rank Hunting Guard≫{/c}
